text,label
오늘 심판이 진짜ㅋㅋㅋㅋㅋ 존이 너무 지멋대로였음,1
류현진 잘 ~~~한다~~<👍🏻👍🏻👍🏻👍🏻,1
5:17 이걸 어느 타자가 치겠어..체인지업은 이번 시즌 상대팀타자들이 많이 분석하고 준비해서 그런지 몰라도 이번엔 커터가 ㄹㅇ 한몫하겠다..,1
류현진 한화시절 어록 수비를 믿지말고 삼진으로 자신이 스스로 잡아야한다,1
최근 두경기는 잘했다다만 아쉬운점은2스트 잘 잡아놓고 어렵게 가서 볼넷주는거와 너무 심하게 빠지는 버리는공이게 투구수를 늘리고 위험을 자초한다이것만 조절되면 작년 잘될때모습 나올듯,1
3:44 제구보소..,1
제구가 좀 걱정 되지만 응원하겠습니다 우리국민에게 기쁨을,1
팀이 류현진의 기분을 쥐락펴락 ㅋㅋ 6회까진 홈런을 맞든 팀이 실책을 하든 호수비를 하든 상관없이 멘탈 잘 잡고 경기한거 같은데 내려간 다음에 승리를 줬다가 뺐겼으니 멘탈이 흔들릴거 같긴하네요 ㅎㅎ 그나마 팀이 승리해서 다행,1
그래도 대한민국의 자랑이다!믿고 응원해줍시다!,1
5:16 와~~ 지렸다,1
구석으로 던지는건 진짜 예술이야 ㄷㄷㄷ,1
토론토 행복수비 😂,1
양키스가 진짜 연봉의 시험 무대임,1
류현진은 멘탈이 진짜 강한듯.. 단련돼서 그런가,1
아주좋아~,1
1:54 지린다 배팅장갑 안끼고 치네ㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈,1
저 오늘 강릉 여행갔는데 류현진 볼려고 아침 6시에 일어나서 야구 봤는데 삼진 잡을떄마다 소리 질러서 부모님 다 깸ㅋㅋㅋ,1
와 마이애미 오늘 11점 내던데 저런 타선을 상대로 1실점한류 당신은 대체,1
승이 중요하다!진정한 팀 승리를 위해 현진 류!!!!!,1
이건 진짜 참 인정이다... 11이닝동안 3피안타 ㄷㄷㄷㄷㄷ,1
이경기를보면서느낀점 역시나 심판이지배한다.,1
아 야알못 인데 류현진의 친정이라면 ㅋㅋㅋㅋㅋ거기자너 대전,1
류 예술!!,1
점점 좋아보이네 화이팅,1
ㄹㅇ 한화에서 너무 많이 겪어서 무감각할듯ㅋㅋㅋ,1
화이팅 ~류 뚱,1
아니 어찌 한화를 벗어났건만...다시 미국한화팀이요ㅠㅠ,1
류현진을 선택을 안한 SK와이번스 그 팔꿈치 수술이 뭐가 그럿다고 그러면 팀 순위도 올라가고 이적금도 받았을 텐데 SK 대단하다..,1
포수 얼마나 재밌을까 자기가 요구하는 코스 구질을 다던져주니 포수할맛 날듯 ㅋㅋㅋ,1
한화에서 18승 다승왕 한 선수다.. 더이상의 설명은 않겠다,1
참 진짜 야구는 끝날때까지 모른다고 9회 2아웃서 동점 홈런이 나올줄이야...승은 못챙겼어도 역시 믿고 있었다구~!,1
한화시절부터 ㅋㅋㅋ 대다나다 정말 ㅋㅋㅋ,1
토론토 블루제이스는 켄 자일스의 팔꿈치 부상으로 당분간 앤서니 배스와 한신 타이거즈에서 데려온 라파엘 도리스 더블스토퍼를 운영하는 것이 좋습니다.,1
캬~ 국뽕에 취한다 류현진 선수 앞으로도 응원합니다 화이팅!,1
관객석에 사람 피켓 나둔거 개귀엽네 ㅋㅋㅋ,1
0:04 엄마,1
토론토 수비를 믿기 힘드니..이번시즌은 탈삼진 좀 늘려봅시다~!!,1
그래도 이제 진짜 어딜가도 잘하네~,1
다저스 보다 내야수비 의지하기가 좀 힘드네. 그래서 삼진 늘어나는듯.,1
토론토에도 류현진 킬러조 켈리가 있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㄴ,1
류까들 싹 사라졌네ㅋㅋ기분좋다. 승 날아간건 유감이지만 ㅜ,1
아니 긴뎈ㅋㅋ 6회 1아웃 잡는 마지막구 심판 에반데 ㅋㅋㅋ,1
이런거 보면 진짜 미트질 없다ㅎ,1
류현진이 다져스에 있을 때 수비가 환상적이어서 역시 메이져리그 이랬는데 다져스가 잘한거였음ㅋㅋㅋㅋ,1
오 류뚱 살아나네~,1
유니폼이 NC같네요 그러므로 기아에 왔으면합니다,1
왜 공 잡을때 뽁뽁 소리가 나지?? ㅋㅋ,1
포수 미트질 개잘하는데!?,1
진짜 평생 부상 안입었으면 하는 선수,1
가슴이 웅장해진다,1
볼넷이 너무많은거만 고치면 예전처럼 돌아올수있다!! 고생했다!!!,1
2년만 빨리 만났어도 오승환 콤비 이루는건데 ㅠㅠ 2년이라는게 아쉬울 따름,1
그와중에 삼성 진짜 자랑스럽다..,1
"매팅리 오랜만이네, 서벨리도그리고 확실히 원래 정식구장이 아니여서 그런지 구장여건이 안좋긴 안좋구나.. 아쉽긴 아쉽다",1
아니 대한민국은 이 쩌끄마아앙아아안 나라에 보물이 뭐이리 많아ㅎ 나는...ㅋㅎ,1
한화보단 조금 낫다는 소문이올해 류뚱 10전 2승2패 방어율 2.9예상,1
내가볼때 7회8회 나온투수보다 마무리가 더못던진게 보였슴,1
07:51 편집자님 괴물쥐 보시나보네요 ㅎㅎ,1
한화에서 은퇴하겠다던 약속을 미국에서 미리지키는구만..,1
볼넷 많아진게 단 한가디 단점...삼진비율 높아진 것 같고 피안타 별로 안맞는게 좋은 듯,1
84개 미만이면 다음이닝 아니면 어림도 업네,1
스트라이크존 엄청 넓네..ㅋㅋ,1
야구의 가장 큰 문제 2개는1. 심판  2. 불펜 ㄹㅇㅋㅋ,1
오늘 대체적으로 볼이 다 높네! 그래도 굿,1
아직 설레발치지 말고 탬파하고 양키스 만날때까지 기다립시다,1
어디에서 재밌는 댓글 봐서 써보는데  류현진은 이런 불펜 방화로 흔들리지 않아 한화에서 이미 충분히 단련했어,1
저 공 어떻게 잡는거지.......,1
토론토는 왜 임시 홈구장을 쓰나요?,1
류현진 한화시절에 비하면 이건 양반임 ㅋㅋㅋㅋ현진이는 이 정도로 멘탈 안나감,1
엌ㅋ 상대감독 매팅리였어?,1
항상 느끼지만 커맨드대로 공 다 가는게 신기함,1
91~2마일 이상 나와주면 류는 언터쳐블임 ㅋㅋ,1
토론토마크도 새인데 푸른한화구나 오늘경기보니 류현진이 잘 막은거였네 ㄹㅇ 다음날개털리니,1
팀 승리 했으니잘했어 류~,1
처음에 그렇게 퇴물됐다고 욕하는 사람 많았는데 계속 승승장구 했으면!,1
완투 하지 않는 한 이길 수 없는 상황이야 류현진은 한국에서 많이 겪어봐서 멘탈 흔들리거나 하진 않을 듯..,1
커터 살아있다 진짜,1
아우 불질렀어!,1
토론토에서 커리어 쌓을 수 있는건오직 방어율 낮추는거 밖에 없을듯,1
어차피 어딜가도 한화근성 안사라짐...,1
우리엄마 원래 타격 약하지 않았냐?,1
진짜 만약 토론토 원래 마무리투수인 켄 자일스였으면 승리투수가 됬을까?,1
물고기때문에...하 류 아깝다잉,1
류선수 수고하셨습니다,1
다차려논 밥상을 엎어버리는 토론토의 클라스 ㅋㅋ,1
궁금한게 관중이 없는 것 같은데 돈은 어떻게 버나요?,1
정말로 에이스라면 7이닝까지는 가주면 좋겠는데,1
뒤에 관중석 뭐야 ㅋㅋㅋㅋ 허전하니까 저렇게라도 채워놓은건가,1
젠장 같은 새다 한화의 기운이 느껴진디,1
믿을것 나 뿐이다ㅡ 류현진,1
3:15 뭔 뜻임?,1
승 못해도 됀다  화이팅,1
돌아왔구나 류...,1
근데 내셔럴리그팀인데 마이애미는 아메리칸리그팀이랑 할때 잘해줘야 안심이 될거같아요,1
엠엘비의 이글스입니까?,1
아놔 소년가장시절 생각이 나는군....,1
류현진 선수 잘하고 있어요 ㅎㅎ,1
와 메이저에서 삼진이라니 ㄷㄷ 헛방망이질 봐라 제대로 발랏네 ㅋ,1
제구 잡힌 류현진은 어렵지,1
개인적으로 LA 다저스에 남아잇엇으면 햇는데 조금 아쉽네요,1
류태식이.. 돌아왔구나!!,1
첫 2경기 부진하니 그때다 싶어 네이버에 악플달던 인간들... 선발 투수는 한 5~6경기는 지켜 보고 평가를 해도 늦지 않은데 뭘 그리 방구석에서 사람 까내리지 못해 안달들인지 참..,1
역시,1
조류는 피했어야지 ㅠㅠ,1
"야알못이라,,,  잉???왜  팀이이겼는데왜 승리투수가아니에요???",1
잘했어,1
다저스때도 잰슨이 많이 날려먹었자너 ㅋㅋㅋㅋㅋㅋ,1
돈 때문에 미국 한화팀 갔는데 우승반지 낄수 있을지 트레이드인데 양키스 아니면 보스턴인데 그냥 내년까지만 방어율만 잘찍어면 트레이드 가능성 있다 우승반지 하나 끼자,1
"진짜 "" 불 ""펜이구나....",1
다저스가 벌써 그립다..,1
"류뚱 약하디약한 마엠 전 잘던졋네., 이대로 쭈욱 가자.. 잘한건칭찬해야지.",1
첨알았네 이렇게 되면 승리투수가 안되는구나,1
와 공은 좋다 투구수는 많긴했다만,1
어쩐지 쉽게 이기나했다 ㅋㅋ,1
"야구 잘 몰라서 그러는데요, 이겼는데 왜 승리투수가 아니에요??",1
잘했다.!!  이거면됐다.,1
어디가나  내가  이루어  놓은거  주변인이  망쳐놓으면  허무  그자체  다음에  잘하자  현진,1
처음 밥값했는데 마이애미 상대로?,1
보비쉣 수비 잘해주네,1
다저스때도 수비진들이 불안불안해서 승리 날려먹었건만...한화는 생략한다,1
와 네모를 긁어버리네,1
"""왜 김혁민은 털렸는가""",1
류현진 선수 화이팅,1
7:26 비지오 형이?,1
kbo리그도 저렇게 홈플레이트존 떠있으면 편할듯..,1
오늘 경기는 심판 편파판정 갠적으로 마이애미승인데.아쉬운 경기인듯~~,1
오키나와류왜나라가서 훈련하더니 결과가 좋을까?,1
저게 어깨수술한사람인가 실력을떠나 인정,1
ptsd 오겠다ㅋㅋㅋ,1
제목 이상하네  ㅋㅋ 야구는 팀원이 게임 아닌가?,1
"올시즌은 승수에 연관될 필요가 없을거 같은데,,,방어율 같은 쪽에 좀더 집중을 하는 방향으로 이번 시즌을 넘기는게 좋을거 같음.",1
슬슬 류현진 토론토 유니폼도 사야겠군,1
국뽕이 다시 차오른다. 류뚱 잠시 널 의심해서 미안해,1
마무리 김광현이 불러라....ㅋㅋㅋ,1
뭔 마무리가...,1
심판덕에 1실점인듯 볼 3개정도는 스트잡아준듯,1
대한민국 국보급 투수!! 류!!,1
배스 잡으면 아직도 사례금줌?,1
장난해_!!!평론~~,1
먼가 구위는 달라진게 없는거 같은데 원래 이렇게 많이 맞았나....?포수가 좀 리드를 좀 못하는 느낌인데 저만 그런가요..?,1
시즌2승이 무슨소린가요?,1
구속만 93마일 정도로 끌어올리면 15승은 거뜬하다,1
이긴 경기만 엠빅에서 하이라이트만드니 야구안보는 사람이 보면 이번시즌 씹어먹는중인지 알겠다 제목도 한 몫함,1
역시 내셔널리그에 있어야 했나.. 내셔널리그팀 상대로는 좋네 지난 경기도 그렇고,1
ㅋㅋ 돈매팅리,1
이왕이면 승리까지했으면...,1
마이애미=내 엄마,1
딱 94마일까지만 나와도 체인지업이 더 잘먹힐거같은데... 제구야 뭐 워낙 뛰어나니,1
5:16 6:24 심판 스트존 이상하네,1
1:19 주황색 조명을 보았지 ~~~,1
5:50 누가봐도 아웃인데;;,1
다음등판때는 투구수 관리해서 7이닝 이상 던지는거 보고싶다,1
한놈만 잡았어도 2승 가는건데 참 아쉽다,1
토론토이글스 ㅋㅋ,1
보 비셋이 류현진을 들었다 놨다 하다가 던져버림,1
슬슬적응하기시작하네 ㅋㅋ 마이애미 시즌초에 미쳤는데 걍 박살내버림,1
그래 이렇게 9경기만 이렇게,1
내야가 거의  마이너인데,1
토랭이온뒤로 운도없누ㅋㅋㅋㅋㅋ,1
유희관 이거보고 나도 갈까?,1
2루수 누구지? 존나매력적이네,1
"""He is KMRD""K:KoreanM:MonsterR:RyuD:Ddung",1
다저스 시절 불펜은 좋앗으나 기이한 불펜기용으로 말아먹엇는데 여기는 그냥 안좋네 불펜자체가 ㅋㅋ,1
야구는 정말 끝까지 모르는구나,1
와!,1
류뚱 선발일때는 한화로 빙의되는듯.,1
LA다저스 경기 보다가 토론토 경기 보니까 수비 불안하다,1
뭐여 난또 진줄알고 다봤네이겼음됐지 ㅋㅋ,1
토론토 마무리에 문제가 많이 있어 보이네요.,1
그래도 6:24 이 공은 선넘었지 않았나...ㅋㅋ,1
하 불펜진짜,1
크보 수준의 유격수,1
왤케 잘던지냐,1
돌아왔구나 류태식이,1
솔찍히 심판 스트존 태평양임,1
그 와중에 저 뒤에 갤럭시 s20,1
흠이라면 허구라의 음성이 들린다는것.,1
마무리가 마에다였었으면...,1
"선발투수가 퀄리티 스타트 하고도 불펜이 못해서 동점주고 불지르고 하면, 선발투수는 완투승만 해야 하나? 하! 야구 어렵다.....",1
ㅤㅤㅤㅤ,1
류뚱 fa로이드 끝나니깐 그냥 평범한 3선발이네,1
찐이야,1
허구연위원님말구 없나요?,1
류현진 하면 승수보다 낮은 평균 자책점 이니까 .  앞으로 점수 낮춰지는 페이스가 보인다!,1
스트존 판정 개심하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2붕 30초 도대체 뭐라는거임,1
파란 한화를 보았니..,1
너무 아깝다ㅠ,1
토런토 블루 이글스,1
한화시절이  생각나는구만.........,1
주심이 크보보다 심하네 ㅋㅋㅋ,1
This is  Korean,1
토론토 블루이글스,1
직구 90마일 이상이면 앵간하면 안털리지,1
개억울하겠다 류현진 다시 다저스 ㄱㄱ?,1
잘던져서 좋긴한데 이 영상만 봐서는 존이 너무한데..,1
류핸진이 류핸진햇다,1
6회까지 어뜨게 한점도 못내냐,1
MLB토론토 블루제이스=KBO한화 이글스 인건가?,1
이번시즌은 10승하기도 빡세보인다!토론토 너무 못한다~,1
마무리투수 미안해서 현진이 얼굴 보지도못하긋네 ㅋㅋㅋㅋㅋㅋ,1
먀구,1
베스한건햇네 ㅋㅋ,1
토론토 블루 이글스 ;;;;;;;,1
공던지는데 항상 불안불안하다~,1
팀이이기면 승리로안침? 뭐지,1
아니 저 마무리 투수 방출해라솔직히 시즌 첫 류현진이 퀄리티 스타트도 달성했는데,1
Toronto Blue Hanwha,1
토론토 이글스각인데,1
마이애미라 호투한거도 있지 제발 작년만큼의 피칭보여주라 류뚱!,1
토론토=한화,1
2013년 전을 생각하세요 류현진 선수,1
야구란 이런것 ~쉬운곳에서 꿀빨면서 살면 한국사람 아니제~,1
한화의향기,1
류현진 선수 화이팅 다치지말구 올해 끝까지 잘 던지길,1
저기 한화아니냐?,1
첨 2경기보고 먹튀다 ㅋㅋ코로나때문에 몸관리 안했다 ㅋ사람들 다 어디갔지,1
국뽕만땅 s20ㅋㅋㅋ,1
그렇게 먹튀니 뭐니 까대더만 ㅋㅋㅋㅋ. 이제 네이버 스포츠 댓글 사라지니 속 시원하다.,1
연장가면 승리 투수 안됨?,1
누르지마ᆞㅋᆞ,1
한화 훗.,1
토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토론토,1
미띤넘ㅋㅋ,1
이런 미친,1
우끼끼,1
좌완 파이어볼러 윾힉판,1
군인인데..마카롱티비 다운받아본 이후로 화장실에서 딸 3번 이상함,1
우리나라였음 타자가 ㅈㄹ하겠지..,1
사과티비 구글플레이스토어에서 보는거 맞냐고 십덕들아,1
형한테 마카롱티비 어플 성인인증해달라고 하고 같이 야한거 봤음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
던지는넘이나 그걸 치는넘이나 노잼,1
언제까지 야동만 볼꺼냐 실시간으로 마카롱티비 야1한짓하는거 보는게 더 개꿀잼이던데 ㅋㅋ,1
마카롱티비보다가 소개팅컨텐츠해서 어제 여자랑 모1텔감,1
크보 꼰대 선수들이엇으면 눈부릅뜨고 투수한테 ㅈㄹ 하러 걸어간다,1
일본애들 진짜 싸이코짓은 다하네ㅋㅋ격투기 예능 야동할거없이 막상일본 가면 매너좋고 질서좋다더만,1
프로 맞어 ㅋㅋㅋㅋㅋㅋㅋ,1
첨 일본어 듣는 순간부터 깬다,1
사과티비가 그래서 뭔데 씹덕아? 같이좀 알자,1
유희관이 부랄 탁 치고 가겠네,1
마카롱티비 어플들어가니까 회원가입도 공짜고 19금방송도 공짜임,1
채프먼이 170가까이 던질때폼으로 저런볼던지면 타이밍잡기ㅈ같겠다,1
여기 댓글 이퓨스 모르시나 일부러 저렇게 던지는건데 멀쩡한 사람 ㅂㅅ취급하네,1
ㅂㅏ바 ㅌ1ㅂ1본뒤로 ㅇ동을 안보게됨 ..,1
내가 던져도 39이상은 나오겠다 ㅉ,1
맞다고 씹덕색갸 네이버에도 사과티비 치면 나온다고 문찐인가ㅋㅋㅋㅋㅋ,1
기분 ㅈ같겟네ㅋㅋ,1
어르신이나와서 시구하는것처럼 보이네ㅋㅋㅋ,1
이놈 혼모노다,1
양아네,1
사과티비가 뭔데 씹덕들아 같이좀알자,1
트월킹 연습하실때는 사과티비 보고 하세요. 섹시함 그자체임,1
타자 이름이 기분을 대신말해주네,1
이게 병신짓이 아니라 머리 존나 좋은거아님?ㅋㅋㅋ100키로 넘는볼만 치는 타자들한텐 멘붕오지,1
근데 저런거 프로가아니라 초중고딩한테 던지면 존2나 쳐맞음,1
공이 너무 느려서 타자가 심청가 완창하고 쳐도 맞겠네,1
실화야? 저걸로 메이저?,1
ㅂ ㅏ바 ㅌ1비 수위가 좀 지리긴하지 ..플레이스토어로 ㄱㄱ,1
그놈의 사과티비 사과티비 댓글 ㅈ나 많네 그렇게도 좋냐? 보러가볼까?,1
사과티비보고 나면 단백질 보충제 한사발 빨아야한다는데 사실인가요?,1
저팀 오타니팀인데 ㅋㅋ,1
다리는 뭐하러 들어올려 ㅋㅋㅋㅋㅋ,1
걍 존나웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
구속이 39km래 ㅋㅋㅋ,1
하필 다음영상 채프먼이네....ㅋㅋㅋㅋㅋ,1
0:38 김광현?,1
오홍,1
근대 저거 할때마다 욕 존나게 먹음 ㅋㅋㅋㅋ,1
타자 이름이 시볼이야ㅋㅋㅋㅋㅋㅋ,1
개 똑똑하네 ㅋㅋㅋ,1
ㅋㅋㅋㅋㅋ,1
아니근데 더웃긴게 그걸 쳐넴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㄱㄹㅋㅋㅋㅋ,1
ㅋㅋㅋㅋㅋ,1
와 씨... 저정도면 마구다 ㅋㅋㅋㅋㅋ,1
TDN???,1
메이져에서 한번나왔는데 바로 홈런이 나오더라구요 ㅋㅎㅋㅎ,1
호우,1
타이밍을 못마쳨ㅋㅋㅋ,1
ㅋㅋㄱㅋㅋㅋㄱㅋㅋㄱㅋㅋㅋㅋㄱㅋㅋ땅볼처리된게더웃기다,1
다음 수비때 사구 하나 추가요~~~~,1
타자 어리둥절ㅋㅋㅋㅋ,1
처음에 얼굴볼땐 비장해서 160대는 던질줄알았는데ㅋㅋㅋㅋ 저거 친타자는 당황할법도 한데 30키로대여서 당황은 다 하고 친건갘ㅋㅋㅋㅋㅋ,1
150던지고 30던지면 어떻게 될까,1
ㅋㅋㅋㅋ 타자 많이 당황하겟다,1
ㅋㅋㅋ공이존나약해가지고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 공잌ㅋㅋㅋㅋ안나갘ㅋㅋㅋㅋ,1
시구하냨ㅋㅋ,1
브레인인데?ㅋㅋㅋ,1
2배속으로 봐도 느리넼ㅋㅋㅋ,1
실화냐.....?,1
ㅋㅋㅋㅋㅋ 개 뿜었다  컨드롤아티스트네ㅋ 순간 공이 화면에서 사라지네,1
ㅋㅋ,1
ㅋㅋ,1
ㅋㅋ,1
펄-럭,1
저 야구 문외한 이라서 그러는데 체인지업? 같이 속도 엄청 느린볼 같은 경우 타자들이 못치거나 쳐도 멀리 날아가지 않던데 왜그러는거예요??,1
저걸 왜 쳐ㅋㅋㄱㅋ,1
ㅋㅋ,1
타자 ㅈㄴ 빡치겠다 ㅋㅋㅋㅋㅋ 쎄게 올줄 알았더니 느리게 와서 타이밍 못맞추고 아웃내줌 ㅋㅋㅋㅋ,1
우엉 저공에 삼진당하면  야구접고싶겠다 ㅋㅋㅋㅋㅋ,1
타다노 가즈히토 ㅋㅋㅋㅋㅋ 게이AV 찍었던 TDN ㅋㅋㅋㅋㅋ,1
한 경기에서 200구 던져도 다음날 또 던질수 있겠네 ㅋㅋㅋ,1
앜ㅋㅋㅋㅋ 잘던지기는 하는데 검나 진지하게 폼잡고 엉거주춤 던지는게 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋ,1
이건 심했자너ㅋㅋㅋ,1
저거 느리게 공오면 반발력없어서 칠때 힘이 덜실리지 않음?,1
유치원 수준인데 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
왘ㅋㅋㅋㅋㅋ 전략인건갘ㅋㅋㅋ 선수들 다 이상하게 치넼ㅋㅋㅋㅋ,1
난 빡세게던져도 100못넘는데ㅠㅠ,1
느린 게 빠른 볼보다 치기 힘들다던데 진짠가보네 ㅋㅋㅋ,1
혹시 야구 규칙에 지나치게 느린볼 던지면  안된다는 규정이 있나요?? 그런게 없다면 투수 입장에서는 가끔씩 느린볼 던져서 타자의 타이밍을 뺏는것도 괜찮은것 같은대?,1
우리엄마보다느렼...ㅋ,1
돌았넼ㅋㅋㅋ 유희관 선배님이자너,1
땅볼처리되고 저 진지한표정이 너무 웃긴다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
저거 너무 높게 떠서 스트존 안들어옴 ㅋㅋ,1
야알못이라 그러는데저게 진짜 무슨 기술 그런거임? 일본리그말고 다른 리그에서도 통하는거?,1
야구 최고의 기술,1
타자들 당황하네ㅋㅋㅋ,1
볼트가 뛰는게 훨 빠르네 ㅋㅋㅋㅋㅋ,1
일본스럽다,1
심리전 지린다 ㄷㄷ,1
"""칠수 있으면 쳐봐.."" 안치기도 그렇고 ㅋㅋㅋㅋ",1
타자이름 한국식으로 다전야 수인 ㅋㅋㅋ 다전얔ㅋㅋㅋㅋㅋ,1
0:34 앤디 번즈 닮았다,1
이거 프로야구예요??,1
이퍼스 개웃기네,1
이퓨즈네요 메이저에서 옛날에 많이 던졌는데 스트라이크 넣기도 힘들고 궤적이 비슷한 커브가 더 효율이 좋아서 잘 안쓰는 구종으로 기억합니다.,1
0:51 거의 자유투,1
100km넘는공만치다가 아리랑볼날리오면 ㄹㅇ 갑분싸,1
이퓨스 볼 이네요... 메이저리그 공식게임에서도 등장했던 구질...,1
와 저거 개천재다,1
저거 헛스윙하면 개쪽날듯 ㅋㅋㅋㅋㅋ,1
39의 마구,1
야구는 스포츠가 아닌 레저,1
그땐 젊었고 돈이 필요했다..,1
아리랑볼?...나름 효력좋네 ㅎ~~,1
도루뛰면 ㅈ됨,1
노래 되게 좋네요 노래가 뭐죠?,1
메이저에서 저거하다 홈런맞음,1
원래 저런공이 더 치기힘들다는데 ㅋㅋㅋㅋ,1
친 게 대단하네....ㅋㅋ,1
왕!(박진),1
채프먼 뭐냐 ㅋㅋㅋㅋㅋ,1
아 아리랑볼은 언제 봐도 재밌어 ㅋㅋㅋㅋ,1
헬창들도 사과티비보면 근육 다빠진다며 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사실임?,1
ㅋㅋ 유희관 스승이네,1
ㅈㄴ빠른공만 치다가 갑자기 느린공오면 ..,1
하나의 전략,1
배려심,1
첫번째 타자이름이 씨볼이야 ㅋㅋㅋㅋㅋ,1
채프먼을 보고 이걸 봤는데ㅋㅋ,1
느린공이 더 치기 어렵다는 얘기를 들업ㅎㅁ,1
게이 포르노에 출연하고 유명해진 남자야ㅋㅋㅋ,1
공 저렇게 던지면 이대호도 도루하겠다 ㅋㅋ,1
유튜브에서 요즘 핫하게 뜨는게 사과티비인듯 개쩔어요ㅎ,1
이분이 그 게이 인가요?,1
희관이형 상위호완?,1
나도 친구들과 저렇게던졌는데 ㄷㄷ 친구가 멀리침,1
39km나오는게 더 힘들거 같은데?ㅋㅋ,1
저거가끔하면 좋지 ㅋㅋ,1
그와중에 저거 당하는 선수들 개빡칠듯ㅋㅋ,1
39Km?유희관은 파이어볼러였네.,1
유희관 공 개빠르넼ㅋㅋ,1
저거 39km맞음 ㅋㅋㅋㅋㅋ 1.67초걸리는데 저공이 저기까지 날아가는게 진짜신기하네,1
땅볼유도 ㅋ,1
저때 도루하면 개꿀이겠다 ㅋㅋ,1
1:00최소 배영수 이대호 부정투구,1
이퓨스볼 (a.k.a 아리랑볼),1
유희관 79km 일본선수 39km,1
토스?,1
제대로들어온게볼이넼ㅋㅋ,1
이사람 한여름밤의음몽(게이포르노)에 나온 그 선수 아님?,1
애초에 포수가 받을 위치까지 간게 신기,1
저런공 멀리치기 힘들텐데,1
저 선수가 저볼던지면서 150-160까지 던질수있으면 진짜 역대급으로 상대하기힘들듯...,1
아리랑볼 사기닼ㅋ,1
메이저 2기던가요?(만화책) 이런 늬앙스의 대사가 생각나네요 빠른속도의 볼이 느린 속도의 볼보다 방망이에 맞추기는 더 쉽다,1
빠른거온다생각하다 저러면ㅋㅋㅋㅋ,1
https://www.youtube.com/watch?v=jW71nrP4zb0&feature=youtu.be토토하시는분 이건꼭보시고하세요,1
유희관보다 심하네ㅋㅋ,1
이걸쳐아되 말아야되 10번은 왓다갓다할듯ㅋㅋ,1
공이 39km이라는줄,1
코미디,1
거의 시구 수준인데 이상하게 멋지다,1
크 내가던지면 적을 혼란시키는 슬로우볼이다  (주륵..),1
진갑용이었음 포수 포구하기전에 마운드 뛰어갔다,1
사과티비 보면 두루마리 휴지1개 금방이라고 하던데ㅋㅋㅋㅋㅋㅋㅋㅋ,1
메이저리그 에서 하면 어떨까ㅋ,1
슬로우인줄,1
순간당황 안치자니 공이 눈에보여어떨결 0.5초 주춤후 내리쳐 하지만정확성 떨어지면서 삑사리남.그대로 아웃!,1
정확한 명칭은 이퓨스볼입니당.,1
ㅋㅋㅋㅋ거의 정선아리랑볼이네,1
VG밖에 안떠오른다,1
마구다.,1
0:35 번즈,1
저 공 던지면 최준석도 도루할듯ㅋㅋㅋ,1
우리 동생이 던지는 속도다..,1
미끼를 던저분것이고,1
저것도 전부 계획된거인듯,1
도루 ㅈㄴ 쉬울뜻ㅋㅋ,1
ㅋㅋㅋㅋ원래구속이 나온상황에서 이볼을 던져야지 유희관같은새끼가 저공던지면 바로 넘어갑니다ㅋㅋ,1
아니 유희관은 아리랑볼 79키로인대 ㅋㅋㅋ,1
꼼수같음 ㅋㅋ,1
저 투수 던지네 팀한테 ㅇㄱ먹었을득ㅋㅋ,1
와 저거 우리 아빠가 나 7살때 던져줬던 볼이다,1
이퓨스임,1
엄청느려보이는 83키로 야구안한사람이 던지기 힘들다는게 함정이죠 ㅋㅋㅋ,1
겁나 웃기네,1
나두 투수나할걸~~,1
스트라이크 인정됨?,1
저 속도로 저거리를 던지다니ㄷㄷ,1
아리랑엔 번트가 답,1
환장하겠네..,1
홈런은 절대안나오겟네 ㅋㅋㅋㅋㅋ,1
타자 당황할듯;;,1
배짱이 두둑하구만,1
희관이 의문의 1패 그래도 다행이다 갑용형한테는 2배로 던져서,1
TDN...?,1
와..사과티비...이정도 일줄은 몰랐는데...,1
근데 아리랑볼도 은근히 치기 힘듬 ㅋㅋㅋㅋ,1
공을 포물선으로 던지네 ㅋㅋㅋ,1
아리랑 볼은 쳐도 멀리 안나간다더니 진짜네,1
잼민이들은 사과티비 궁금해서라도 보고싶을텐데ㅋㅋㅋㅋ우쭈쭈,1
느리게 던지면 뭐가 좋나요..?,1
ㅋ 근데 타자는그걸쳤어,1
앗... 이분은...,1
앗... 이분은...,1
뭐지? 안타치라고 서비스중인가?,1
